STATION,NAME,DATE,TAVG,TMAX,TMIN,TMID
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/21/1998,,5.6,2.2,3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/22/1998,,6.7,1.7,4.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/23/1998,,10.6,-0.6,5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/24/1998,,10,-0.6,4.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/25/1998,,11.1,-0.6,5.25
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/26/1998,,22.8,6.1,14.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/27/1998,,27.2,11.7,19.45
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/28/1998,,25.6,15,20.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/29/1998,,29.4,13.9,21.65
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/30/1998,,30.6,13.3,21.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/31/1998,,27.8,17.2,22.5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/1/1998,20.6,23.9,16.7,20.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/2/1998,18.9,25,12.2,18.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/3/1998,12.8,17.2,7.8,12.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/4/1998,9.4,12.8,5.6,9.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/5/1998,9.4,13.9,4.4,9.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/6/1998,11.1,16.7,5.6,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/7/1998,10.6,17.8,3.3,10.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/8/1998,17.2,25,9.4,17.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/9/1998,11.1,15,7.2,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/10/1998,10.6,13.9,6.7,10.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/11/1998,10.6,16.7,3.9,10.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/12/1998,11.7,18.9,4.4,11.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/13/1998,13.3,20,6.1,13.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/14/1998,16.1,20,11.7,16.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/15/1998,17.8,24.4,10.6,17.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/16/1998,20,26.1,13.3,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/17/1998,19.4,25.6,12.8,19.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/18/1998,13.3,16.7,9.4,13.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/19/1998,11.1,12.2,10,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/20/1998,12.8,17.2,8.3,12.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/21/1998,14.4,20,8.3,14.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/22/1998,13.9,18.3,9.4,13.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/23/1998,,17.8,8.9,13.35
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/24/1998,,22.2,11.7,16.95
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/25/1998,,23.3,14.4,18.85
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/26/1998,,24.4,10,17.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/27/1998,11.7,16.1,6.7,11.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/28/1998,11.7,17.8,5.6,11.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/29/1998,15,22.2,7.2,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/30/1998,17.8,21.1,13.9,17.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/1/1998,16.1,18.3,13.9,16.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/2/1998,16.1,20,12.2,16.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/3/1998,17.8,23.3,11.7,17.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/4/1998,18.3,21.7,14.4,18.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/5/1998,16.7,20,13.3,16.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/6/1998,18.3,22.8,13.3,18.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/7/1998,18.3,22.8,13.9,18.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/8/1998,18.3,21.1,15.6,18.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/9/1998,17.2,20.6,13.9,17.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/10/1998,16.1,18.3,13.9,16.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/11/1998,12.8,13.9,11.7,12.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/12/1998,12.2,12.8,11.1,12.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/13/1998,16.1,21.1,11.1,16.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/14/1998,17.8,25.6,10,17.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/15/1998,21.1,30,12.2,21.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/16/1998,22.8,30,15.6,22.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/17/1998,24.4,30,18.9,24.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/18/1998,23.3,29.4,16.7,23.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/19/1998,26.1,32.8,19.4,26.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/20/1998,26.1,31.1,21.1,26.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/21/1998,23.9,28.9,18.3,23.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/22/1998,17.8,22.8,12.8,17.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/23/1998,17.2,20,13.9,17.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/24/1998,16.7,21.7,11.7,16.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/25/1998,23.3,30,16.1,23.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/26/1998,22.2,25,18.9,22.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/27/1998,19.4,21.1,17.2,19.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/28/1998,20.6,26.7,14.4,20.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/29/1998,23.9,29.4,18.3,23.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/30/1998,26.1,32.2,20,26.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/31/1998,26.7,31.7,21.7,26.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/1/1999,-3.3,0,-7.2,-3.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/2/1999,-5,-3.9,-6.7,-5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/3/1999,4.4,12.8,-3.9,4.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/4/1999,-2.8,0,-6.1,-2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/5/1999,-5.6,-2.8,-8.3,-5.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/6/1999,-3.3,1.7,-8.9,-3.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/7/1999,1.1,4.4,-2.8,1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/8/1999,-2.8,-0.6,-5.6,-2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/9/1999,2.2,7.2,-3.3,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/10/1999,-3.9,-1.1,-6.7,-3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/11/1999,-2.8,0,-5.6,-2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/12/1999,6.7,13.9,-0.6,6.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/13/1999,8.9,14.4,3.3,8.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/14/1999,0.6,3.3,-2.2,0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/15/1999,1.1,3.9,-2.2,1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/16/1999,4.4,12.2,-3.3,4.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/17/1999,7.2,14.4,-0.6,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/18/1999,8.9,15,2.8,8.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/19/1999,7.8,12.8,2.2,7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/20/1999,6.7,10.6,2.8,6.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/21/1999,5,8.3,1.1,5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/22/1999,7.8,10.6,5,7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/23/1999,15,21.7,7.8,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/24/1999,10,15,4.4,10
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/25/1999,6.1,10,2.2,6.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/26/1999,6.1,9.4,2.2,6.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/27/1999,6.7,12.8,0,6.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/28/1999,11.1,17.2,4.4,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/29/1999,8.3,13.3,2.8,8.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/30/1999,4.4,8.9,0,4.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/31/1999,-0.6,1.7,-3.3,-0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/1/1999,0,3.9,-3.9,0
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/2/1999,7.2,11.7,2.8,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/3/1999,9.4,13.9,5,9.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/4/1999,8.9,12.2,5.6,8.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/5/1999,7.2,10.6,3.3,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/6/1999,7.8,12.2,3.3,7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/7/1999,5.6,8.9,1.7,5.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/8/1999,4.4,7.2,1.1,4.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/9/1999,7.2,14.4,-0.6,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/10/1999,10,15,4.4,10
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/11/1999,10.6,18.3,2.2,10.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/12/1999,13.3,23.3,2.8,13.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/13/1999,1.7,4.4,-1.7,1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/14/1999,2.2,6.1,-2.2,2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/15/1999,3.9,10.6,-2.8,3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/16/1999,8.9,17.8,0,8.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/17/1999,8.9,13.9,3.9,8.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/18/1999,6.7,10.6,2.8,6.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/19/1999,3.9,7.2,0,3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/20/1999,2.8,6.1,-0.6,2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/21/1999,0.6,3.3,-2.8,0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/22/1999,-2.2,1.1,-5.6,-2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/23/1999,-3.3,-0.6,-6.7,-3.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/24/1999,0,3.9,-4.4,0
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/25/1999,0.6,3.3,-2.2,0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/26/1999,4.4,8.9,-0.6,4.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/27/1999,5,11.1,-1.1,5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/28/1999,7.2,8.9,5.6,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/1/1999,6.7,9.4,3.3,6.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/2/1999,8.9,14.4,2.8,8.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/3/1999,12.2,20.6,3.9,12.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/4/1999,3.9,6.7,1.1,3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/5/1999,4.4,8.9,0,4.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/6/1999,9.4,13.9,4.4,9.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/7/1999,0.6,4.4,-3.9,0.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/8/1999,-1.1,4.4,-6.7,-1.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/9/1999,-2.2,-0.6,-3.9,-2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/10/1999,0,2.8,-2.8,0
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/11/1999,1.7,5.6,-2.8,1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/12/1999,3.9,7.8,-0.6,3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/13/1999,4.4,8.3,0,4.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/14/1999,2.8,5,0.6,2.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/15/1999,5,8.3,1.1,5
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/16/1999,7.8,13.9,1.1,7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/17/1999,14.4,24.4,3.9,14.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/18/1999,15,22.2,7.8,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/19/1999,8.3,12.8,3.3,8.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/20/1999,6.7,13.3,0,6.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/21/1999,7.2,8.9,5.6,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/22/1999,7.8,11.7,3.9,7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/23/1999,6.1,12.2,0,6.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/24/1999,11.1,15,7.2,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/25/1999,8.3,12.2,3.9,8.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/26/1999,6.1,11.1,1.1,6.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/27/1999,7.2,11.1,3.3,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/28/1999,11.1,16.1,5.6,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/29/1999,13.9,21.7,6.1,13.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/30/1999,13.3,19.4,7.2,13.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/31/1999,13.3,22.2,4.4,13.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/1/1999,14.4,16.7,12.2,14.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/2/1999,17.2,21.7,12.2,17.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/3/1999,15.6,21.1,10,15.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/4/1999,18.9,28.9,8.9,18.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/5/1999,11.7,15.6,7.2,11.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/6/1999,12.2,18.9,5,12.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/7/1999,17.2,23.3,10.6,17.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/8/1999,19.4,29.4,8.9,19.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/9/1999,15,20.6,9.4,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/10/1999,12.2,16.7,7.8,12.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/11/1999,10,11.1,8.3,10
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/12/1999,10.6,14.4,6.7,10.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/13/1999,11.7,17.2,6.1,11.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/14/1999,14.4,21.1,7.8,14.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/15/1999,11.1,14.4,7.8,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/16/1999,15,20.6,8.9,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/17/1999,12.2,16.1,7.8,12.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/18/1999,11.7,16.1,6.7,11.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/19/1999,10.6,15.6,5,10.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/20/1999,11.7,15,7.8,11.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/21/1999,8.9,12.8,5,8.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/22/1999,18.9,27.8,9.4,18.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/23/1999,16.1,20.6,11.7,16.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/24/1999,11.1,17.2,5,11.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/25/1999,11.7,17.8,5.6,11.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/26/1999,16.1,25,6.7,16.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/27/1999,15.6,20.6,10,15.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/28/1999,14.4,18.3,10,14.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/29/1999,13.9,20,7.8,13.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/30/1999,13.3,18.9,7.8,13.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/1/1999,13.9,19.4,8.3,13.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/2/1999,15,20.6,8.9,15
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/3/1999,13.3,16.7,10,13.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/4/1999,18.9,25.6,12.2,18.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/5/1999,18.3,25,11.7,18.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/6/1999,17.8,21.1,14.4,17.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/7/1999,20,25.6,14.4,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/8/1999,21.1,25.6,16.7,21.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/9/1999,21.1,26.1,16.1,21.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/10/1999,18.9,25.6,12.2,18.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/11/1999,19.4,25.6,13.3,19.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/12/1999,22.2,29.4,14.4,22.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/13/1999,18.9,21.7,15.6,18.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/14/1999,16.1,19.4,12.2,16.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/15/1999,17.2,22.8,11.1,17.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/16/1999,16.1,21.7,10.6,16.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/17/1999,18.3,23.9,12.2,18.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/18/1999,20,26.1,13.9,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/19/1999,22.8,26.1,18.3,22.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/20/1999,20,26.1,13.9,20
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/21/1999,19.4,27.2,11.7,19.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/22/1999,23.3,31.1,15.6,23.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/23/1999,22.8,27.8,17.8,22.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/24/1999,21.1,26.7,15,21.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/25/1999,18.9,24.4,12.8,18.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/26/1999,20.6,26.7,13.9,20.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/27/1999,19.4,24.4,13.9,19.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/28/1999,21.7,30,13.3,21.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/29/1999,23.3,31.7,15,23.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/30/1999,25.6,33.3,17.2,25.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/31/1999,26.1,32.8,18.9,26.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/1/2000,7.2,13.3,0.6,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/2/2000,13.3,20,6.7,13.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/3/2000,15.6,20,11.1,15.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/4/2000,15.6,21.7,8.9,15.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/5/2000,5.6,8.9,1.7,5.6
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/6/2000,3.9,8.3,-1.1,3.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/7/2000,6.1,12.2,0,6.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/8/2000,3.3,7.2,-1.1,3.3
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/9/2000,6.1,8.3,3.9,6.1
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/10/2000,8.9,11.1,6.7,8.9
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/11/2000,9.4,13.9,4.4,9.4
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/12/2000,7.2,11.7,2.2,7.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/13/2000,7.8,16.7,-1.1,7.8
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/14/2000,-2.2,0,-5,-2.2
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/15/2000,-1.7,2.2,-5.6,-1.7
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/16/2000,8.3,16.7,-0.6,8.3
